,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
1907,Sasha Alex Sloan,Too Sad To Cry,23,2021-04-04 17:47:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
1908,The 1975,Somebody Else,873,2021-04-04 17:47:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
1909,Christina Perri,A Thousand Years,774,2021-04-04 17:47:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1910,Michael Schulte,You Said You'd Grow Old With Me,23,2021-04-04 17:48:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1911,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-04 17:51:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1912,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-04 17:55:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1913,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-04 18:02:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1914,Metallica,Enter Sandman,29180,2021-04-04 18:05:00,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,4,Metallica,2Kh43m04B1UkVcpcRa1Zug
1915,Michael Schulte,You Said You'd Grow Old With Me,179650,2021-04-04 18:05:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1916,Alka Yagnik,Agar Tum Saath Ho,341054,2021-04-04 18:13:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,3hkC9EHFZNQPXrtl8WPHnX,4,Tamasha,2CUXo26JAWIbQx0EVMnjpA
1917,Alka Yagnik,Agar Tum Saath Ho,94528,2021-04-04 18:14:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,3hkC9EHFZNQPXrtl8WPHnX,4,Tamasha,2CUXo26JAWIbQx0EVMnjpA
1918,Shankar-Ehsaan-Loy,Tumhi Dekho Naa,347453,2021-04-04 18:20:00,0.525,0.448,2,-10.365,0,0.0391,0.572,1.51e-05,0.107,0.356,81.131,2ILhVeTkbDAYEvesCCBsNo,4,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),4hYTERVUXY74XJdm8tyXBV
1919,A.R. Rahman,Luka Chuppi,396506,2021-04-04 18:27:00,0.601,0.441,4,-8.946,1,0.0285,0.645,1.08e-06,0.0986,0.202,103.862,500H9ENeR5AYbKU1ScK6ME,4,Rang De Basanti (Original Motion Picture Soundtrack),0NKNDn80mhKn4Xi6nHrsqQ
1920,Pritam,Kabira,223459,2021-04-04 18:30:00,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,4bD9z9qa4qg9BhryvYWB7c,4,Yeh Jawaani Hai Deewani,2Lxoc72vRTGdQfMvj7Ovi1
1921,A.R. Rahman,Yeh Haseen Vadiyan Yeh Khula Aasman,320013,2021-04-04 18:39:00,0.64,0.295,5,-16.357,1,0.0397,0.425,2.05e-06,0.0804,0.107,121.903,6NmGIj2leVHRKkHEGyechJ,4,Roja (Original Motion Picture Soundtrack),2lORIs7BAIYVH7xxcXsUn7
1922,A.R. Rahman,"Roja - Version, 2",262989,2021-04-04 18:44:00,0.642,0.255,4,-18.563,1,0.0368,0.45,0.0,0.0663,0.45,91.0,3bS1taFqjZhkOBjvpim9OS,4,Roja (Original Motion Picture Soundtrack),2lORIs7BAIYVH7xxcXsUn7
1923,Phillip Phillips,"Gone, Gone, Gone",158,2021-04-04 18:44:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
1924,Sasha Alex Sloan,Too Sad To Cry,1052,2021-04-04 18:44:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
1925,John Newman,Without You,471,2021-04-04 18:44:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1926,Alka Yagnik,Agar Tum Saath Ho,19671,2021-04-04 18:44:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,3hkC9EHFZNQPXrtl8WPHnX,4,Tamasha,2CUXo26JAWIbQx0EVMnjpA
1927,Christina Perri,A Thousand Years,285120,2021-04-04 18:49:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1928,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-04 18:56:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1929,Lifehouse,Wish,162747,2021-04-04 19:06:00,0.771,0.687,8,-7.824,0,0.156,0.603,0.0,0.189,0.225,94.951,39m83gjG1lNr7Un0dJndFw,4,Wishlist (feat. Kaprila),3fyH2rJzSONq5x4fEZQcJU
1930,Gryffin,Need Your Love (with Noah Kahan),205786,2021-04-04 19:09:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
1931,Anson Seabra,Hurricane,201440,2021-04-04 19:12:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
1932,Daughtry,Waiting for Superman,267333,2021-04-04 19:17:00,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,4,Baptized (Deluxe Version),6UTadUeCxnizkSKAS1VHs4
1933,OneRepublic,I Lived,0,2021-04-04 19:32:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
1934,Five For Fighting,Superman (It's Not Easy),0,2021-04-04 19:32:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
1935,Daughtry,Waiting for Superman,0,2021-04-04 19:32:00,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,4,Baptized (Deluxe Version),6UTadUeCxnizkSKAS1VHs4
1936,Tritonal,I Feel The Love,0,2021-04-04 19:32:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1937,OneRepublic,Wanted,6176,2021-04-04 23:52:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
1938,Phillip Phillips,"Gone, Gone, Gone",3187,2021-04-04 23:52:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
1939,Sasha Alex Sloan,Too Sad To Cry,9623,2021-04-04 23:56:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
1940,Tritonal,I Feel The Love,564,2021-04-05 00:19:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1941,Gryffin,Need Your Love (with Noah Kahan),1335,2021-04-05 00:19:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
1942,John Newman,Without You,207965,2021-04-05 00:31:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1943,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2021-04-05 00:34:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
1944,Niall Horan,This Town,4780,2021-04-05 00:35:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
1945,Bastille,The Anchor,204819,2021-04-05 00:42:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
1946,The 1975,Somebody Else,347525,2021-04-05 00:48:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
1947,Imagine Dragons,Walking The Wire,232906,2021-04-05 00:52:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
1948,Theory of a Deadman,Angel,376011,2021-04-05 00:58:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
1949,Five For Fighting,Superman (It's Not Easy),2733,2021-04-05 01:02:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
1950,Anson Seabra,Hurricane,7456,2021-04-05 01:02:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
1951,Parachute,What I Know,253480,2021-04-05 01:06:00,0.573,0.765,6,-6.594,1,0.0305,0.00107,5.74e-05,0.114,0.359,100.024,5kzrQy4whV7y9Amu8wKRax,4,The Way It Was,7drIw3eAGaFbqjAQe9EMYF
1952,Imagine Dragons,Walking The Wire,169228,2021-04-05 04:13:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
1953,Gryffin,Need Your Love (with Noah Kahan),205786,2021-04-05 04:20:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
1954,The Score,On And On,215706,2021-04-05 04:24:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
1955,John Newman,Without You,92573,2021-04-05 05:16:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1956,Five For Fighting,Superman (It's Not Easy),221693,2021-04-05 05:20:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
1957,Tritonal,I Feel The Love,213120,2021-04-05 05:23:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1958,Christina Perri,A Thousand Years,285120,2021-04-05 05:28:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1959,Parachute,Without You,228933,2021-04-05 05:32:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
1960,Daughtry,Waiting for Superman,267333,2021-04-05 05:39:00,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,4,Baptized (Deluxe Version),6UTadUeCxnizkSKAS1VHs4
1961,Theory of a Deadman,Angel,202213,2021-04-05 05:42:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
1962,Anson Seabra,Hurricane,201440,2021-04-05 05:49:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
1963,Bastille,The Anchor,2048,2021-04-05 05:58:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
1964,Lifehouse,Wish,162747,2021-04-05 06:07:00,0.771,0.687,8,-7.824,0,0.156,0.603,0.0,0.189,0.225,94.951,39m83gjG1lNr7Un0dJndFw,4,Wishlist (feat. Kaprila),3fyH2rJzSONq5x4fEZQcJU
1965,Daughtry,Waiting for Superman,3359,2021-04-05 06:11:00,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,4,Baptized (Deluxe Version),6UTadUeCxnizkSKAS1VHs4
1966,Michael Schulte,You Said You'd Grow Old With Me,34825,2021-04-05 06:18:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1967,Christina Perri,A Thousand Years,4551,2021-04-05 06:46:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1968,Christina Perri,A Thousand Years,2430,2021-04-05 11:12:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1969,Bastille,Pompeii,214147,2021-04-05 11:18:00,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,6fNhZRFEkBfgW39W3wKARJ,4,Bad Blood,1jUoeAbO2HCADZ1uiyLYIo
1970,The Goo Goo Dolls,Come to Me,225333,2021-04-05 11:36:00,0.589,0.669,0,-4.835,1,0.0253,0.0505,0.0,0.131,0.421,92.06,1jvoeTYt8usIxGWQUSzEyz,4,Magnetic (Deluxe Version),35jYPfl0Y8rCfMU2EkO56x
1971,Fall Out Boy,Save Rock And Roll,13691,2021-04-05 12:44:00,0.557,0.777,9,-6.286,1,0.0635,0.0756,4.29e-05,0.1,0.449,144.968,6SFTYQSczxhBNKR5bYjGMD,4,Save Rock And Roll,5jKMfS57mHTHzlSFGfPFxU
1972,Christina Perri,A Thousand Years,4910,2021-04-05 14:18:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1973,Sasha Alex Sloan,Too Sad To Cry,465,2021-04-05 15:01:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
1974,Parachute,Without You,77120,2021-04-05 15:01:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
1975,OneRepublic,Wanted,136247,2021-04-05 15:07:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
1976,Bastille,The Anchor,204819,2021-04-05 15:17:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
1977,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-05 15:27:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
1978,Gryffin,Need Your Love (with Noah Kahan),84195,2021-04-05 15:45:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
1979,John Newman,Without You,207965,2021-04-05 17:23:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1980,Theory of a Deadman,Angel,202213,2021-04-05 17:33:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
1981,Tritonal,I Feel The Love,72852,2021-04-05 17:44:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1982,Anson Seabra,Hurricane,1637,2021-04-05 21:06:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
1983,Tritonal,I Feel The Love,213120,2021-04-05 21:10:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1984,Parachute,Without You,228933,2021-04-05 21:14:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
1985,Daughtry,Waiting for Superman,1501,2021-04-05 21:22:00,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4AU7z13HYmPMetlWbq1mys,4,Baptized (Deluxe Version),6UTadUeCxnizkSKAS1VHs4
1986,OneRepublic,Wanted,50493,2021-04-05 21:22:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
1987,Christina Perri,A Thousand Years,3327,2021-04-05 21:22:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
1988,The 1975,Somebody Else,3436,2021-04-05 21:34:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
1989,American Authors,Believer,183893,2021-04-06 06:19:00,0.583,0.968,1,-2.909,1,0.0368,0.00141,0.0115,0.13,0.91,119.999,64ybTt8CKxPdeXBNnu08Op,4,"Oh, What A Life",0V4laGZGshNCpurfIdUhHv
1990,Pritam,Khairiyat,280281,2021-04-06 07:09:00,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,5O932cZmzOZGOGZz9RHx20,4,Chhichhore,2Svje8vKEM4VCKxoRyAvA4
1991,Pritam,Control,216885,2021-04-06 07:12:00,0.801,0.872,9,-5.24,0,0.0461,0.604,0.0108,0.21,0.572,117.984,30UNovr63YaRTNb6qjfGr7,4,Chhichhore,2Svje8vKEM4VCKxoRyAvA4
1992,Pritam,Woh Din,258036,2021-04-06 07:17:00,0.652,0.681,0,-7.565,1,0.0379,0.503,8.2e-06,0.181,0.677,81.489,5qtEWwRUX3GKgpWwDQf9SA,4,Chhichhore,2Svje8vKEM4VCKxoRyAvA4
1993,Tritonal,I Feel The Love,213120,2021-04-06 07:30:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
1994,Lifehouse,Wish,162747,2021-04-06 08:08:00,0.771,0.687,8,-7.824,0,0.156,0.603,0.0,0.189,0.225,94.951,39m83gjG1lNr7Un0dJndFw,4,Wishlist (feat. Kaprila),3fyH2rJzSONq5x4fEZQcJU
1995,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2021-04-06 08:12:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
1996,Parachute,What I Know,253480,2021-04-06 08:16:00,0.573,0.765,6,-6.594,1,0.0305,0.00107,5.74e-05,0.114,0.359,100.024,5kzrQy4whV7y9Amu8wKRax,4,The Way It Was,7drIw3eAGaFbqjAQe9EMYF
1997,John Newman,Without You,207965,2021-04-06 08:20:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
1998,Anson Seabra,Hurricane,201440,2021-04-06 08:30:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
1999,OneRepublic,I Lived,234546,2021-04-06 08:34:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
2000,Niall Horan,This Town,232852,2021-04-06 08:49:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
2001,Sasha Alex Sloan,Too Sad To Cry,208986,2021-04-06 08:53:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
2002,Christina Perri,A Thousand Years,285120,2021-04-06 08:57:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
2003,The 1975,Somebody Else,347525,2021-04-06 09:03:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
2004,Five For Fighting,Superman (It's Not Easy),221693,2021-04-06 09:07:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
2005,Bastille,The Anchor,204819,2021-04-06 09:14:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
2006,Michael Schulte,You Said You'd Grow Old With Me,224743,2021-04-06 09:21:00,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,41WTP0gosjYD74B06uS2tL,4,Wide Awake,65Z3hZGZsiNcpOAT2U0Inn
2007,Parachute,Without You,228933,2021-04-06 09:35:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
2008,Parachute,Without You,513,2021-04-06 09:58:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
2009,Gryffin,Need Your Love (with Noah Kahan),205786,2021-04-06 10:06:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
2010,Phillip Phillips,"Gone, Gone, Gone",209693,2021-04-06 10:09:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
